Year,Month,filename,url
2023,Jun,yesterday_20230608.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230608.CSV
2023,Jun,yesterday_20230609.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230609.CSV
2023,Jun,yesterday_20230610.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230610.CSV
2023,Jun,yesterday_20230611.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230611.CSV
2023,Jun,yesterday_20230612.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230612.CSV
2023,Jun,yesterday_20230613.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230613.CSV
2023,Jun,yesterday_20230614.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230614.CSV
2023,Jun,yesterday_20230615.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230615.CSV
2023,Jun,yesterday_20230616.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230616.CSV
2023,Jun,yesterday_20230617.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230617.CSV
2023,Jun,yesterday_20230618.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230618.CSV
2023,Jun,yesterday_20230619.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230619.CSV
2023,Jun,yesterday_20230620.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230620.CSV
2023,Jun,yesterday_20230621.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230621.CSV
2023,Jun,yesterday_20230622.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230622.CSV
2023,Jun,yesterday_20230623.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230623.CSV
2023,Jun,yesterday_20230624.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230624.CSV
2023,Jun,yesterday_20230625.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230625.CSV
2023,Jun,yesterday_20230626.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230626.CSV
2023,Jun,yesterday_20230627.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230627.CSV
2023,Jun,yesterday_20230628.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230628.CSV
2023,Jun,yesterday_20230629.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230629.CSV
2023,Jun,yesterday_20230630.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230630.CSV
2023,Jul,yesterday_20230701.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230701.CSV
2023,Jul,yesterday_20230702.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230702.CSV
2023,Jul,yesterday_20230703.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230703.CSV
2023,Jul,yesterday_20230704.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230704.CSV
2023,Jul,yesterday_20230705.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230705.CSV
2023,Jul,yesterday_20230706.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230706.CSV
2023,Jul,yesterday_20230707.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230707.CSV
2023,Jul,yesterday_20230708.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230708.CSV
2023,Jul,yesterday_20230709.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230709.CSV
2023,Jul,yesterday_20230710.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230710.CSV
2023,Jul,yesterday_20230711.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230711.CSV
2023,Jul,yesterday_20230712.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230712.CSV
2023,Jul,yesterday_20230713.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230713.CSV
2023,Jul,yesterday_20230714.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230714.CSV
2023,Jul,yesterday_20230715.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230715.CSV
2023,Jul,yesterday_20230716.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230716.CSV
2023,Jul,yesterday_20230717.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230717.CSV
2023,Jul,yesterday_20230718.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230718.CSV
2023,Jul,yesterday_20230719.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230719.CSV
2023,Jul,yesterday_20230720.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230720.CSV
2023,Jul,yesterday_20230721.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230721.CSV
2023,Jul,yesterday_20230722.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230722.CSV
2023,Jul,yesterday_20230723.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230723.CSV
2023,Jul,yesterday_20230724.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230724.CSV
2023,Jul,yesterday_20230725.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230725.CSV
2023,Jul,yesterday_20230726.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230726.CSV
2023,Jul,yesterday_20230727.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230727.CSV
2023,Jul,yesterday_20230728.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230728.CSV
2023,Jul,yesterday_20230729.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230729.CSV
2023,Jul,yesterday_20230730.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230730.CSV
2023,Jul,yesterday_20230731.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230731.CSV
2023,Aug,yesterday_20230801.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jul/yesterday_20230801.CSV
2023,Aug,yesterday_20230802.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Aug/yesterday_20230802.CSV
2023,Aug,yesterday_20230803.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Aug/yesterday_20230803.CSV
